,UserId,VenueId,TimeZone,Latitude,Longitude,Category,City,CountryCode,Time,Date,Local_Time,L1_Category,RegionId,R_Latitude,R_Longitude,#checked_region,active_regionId_1,active_regionId_2,time_sort,Local_Time_True
3156,21588,4c0e1528b40eef3bd525f6db,-360,50.989744,-114.070701,Restaurant,Calgary,CA,18:52:30,2012716,16/7/2012 18:52,Food,2,50.9840273,-114.0676628,4,2,-1,16/7/2012 18:52,16/7/2012 12:52
6402,88398,4e29bf89d164223a696f109c,-360,50.99008,-113.961183,Office,Calgary,CA,19:02:41,2012716,16/7/2012 19:02,Professional & Other Places,4,50.94184936,-113.9709723,4,4,-1,16/7/2012 19:02,16/7/2012 13:02
470,3629,4b72d531f964a520dd8a2de3,-360,51.075023,-113.98176,Light Rail,Calgary,CA,20:17:36,2012716,16/7/2012 20:17,Travel & Transport,0,51.07113762,-113.9839832,6,3,0,16/7/2012 20:17,16/7/2012 14:17
471,3629,4b0586e9f964a520d17422e3,-360,51.045684,-114.065466,Monument / Landmark,Calgary,CA,20:44:36,2012716,16/7/2012 20:44,Professional & Other Places,3,51.04521019,-114.0721947,6,3,0,16/7/2012 20:44,16/7/2012 14:44
472,3629,4c9b77b1b8e9224b9dac563d,-360,51.046189,-114.067251,Mall,Calgary,CA,20:48:17,2012716,16/7/2012 20:48,Shop & Service,3,51.04521019,-114.0721947,6,3,0,16/7/2012 20:48,16/7/2012 14:48
473,3629,4b76ed79f964a5205f6b2ee3,-360,51.045706,-114.067115,Fast Food Restaurant,Calgary,CA,20:55:42,2012716,16/7/2012 20:55,Food,3,51.04521019,-114.0721947,6,3,0,16/7/2012 20:55,16/7/2012 14:55
7041,120284,4bbe36f9061fb713a8ebedce,-360,51.046898,-114.079885,Light Rail,Calgary,CA,21:48:18,2012716,16/7/2012 21:48,Travel & Transport,3,51.04521019,-114.0721947,4,0,-1,16/7/2012 21:48,16/7/2012 15:48
7042,120284,4e7a2e75a809668b4ac71d9b,-360,51.118647,-113.950101,Home (private),Calgary,CA,22:39:15,2012716,16/7/2012 22:39,Residence,0,51.07113762,-113.9839832,4,0,-1,16/7/2012 22:39,16/7/2012 16:39
2883,21272,4e8c94e34901755a2e2581ef,-360,50.897533,-114.051023,Home (private),Calgary,CA,22:56:58,2012716,16/7/2012 22:56,Residence,5,50.90766896,-114.0744693,3,3,-1,16/7/2012 22:56,16/7/2012 16:56
5428,50196,4b0586edf964a5202c7622e3,-360,50.996634,-114.073963,Mall,Calgary,CA,23:25:44,2012716,16/7/2012 23:25,Shop & Service,2,50.9840273,-114.0676628,5,3,2,16/7/2012 23:25,16/7/2012 17:25
4262,37039,4ebf070fd3e3700a5b33c3b7,-360,50.920102,-113.94744,Home (private),Calgary,CA,23:51:51,2012716,16/7/2012 23:51,Residence,4,50.94184936,-113.9709723,6,0,-1,16/7/2012 23:51,16/7/2012 17:51
8737,216506,4b83215ff964a52078f930e3,-360,50.978345,-114.074006,Light Rail,Calgary,CA,0:03:11,2012717,17/7/2012 0:03,Travel & Transport,2,50.9840273,-114.0676628,4,5,-1,17/7/2012 0:03,16/7/2012 18:03
8738,216506,4b6f3df8f964a5209ae62ce3,-360,50.916851,-113.959895,Grocery Store,Calgary,CA,0:28:43,2012717,17/7/2012 0:28,Shop & Service,4,50.94184936,-113.9709723,4,5,-1,17/7/2012 0:28,16/7/2012 18:28
7844,170719,4e64504f1f6ef7d07b85055c,-360,51.032753,-114.066356,Residential Building (Apartment / Condo),Calgary,CA,0:30:08,2012717,17/7/2012 0:30,Residence,3,51.04521019,-114.0721947,1,3,-1,17/7/2012 0:30,16/7/2012 18:30
6737,115100,4b43a7fbf964a52066e525e3,-360,51.054235,-114.094382,Sushi Restaurant,Calgary,CA,0:55:46,2012717,17/7/2012 0:55,Food,3,51.04521019,-114.0721947,5,4,-1,17/7/2012 0:55,16/7/2012 18:55
52,3302,4abe5ca5f964a520ff8c20e3,-360,51.131646,-114.01077,Airport,Calgary,CA,1:28:12,2012717,17/7/2012 1:28,Travel & Transport,6,51.13595686,-114.0478197,3,3,-1,17/7/2012 1:28,16/7/2012 19:28
54,3302,4b26e358f964a520868224e3,-360,51.037746,-114.092669,American Restaurant,Calgary,CA,2:43:47,2012717,17/7/2012 2:43,Food,3,51.04521019,-114.0721947,3,3,-1,17/7/2012 2:43,16/7/2012 20:43
1708,15239,4b67279df964a520373e2be3,-360,51.084709,-114.124732,Drugstore / Pharmacy,Calgary,CA,2:59:29,2012717,17/7/2012 2:59,Shop & Service,1,51.08435347,-114.1442215,8,3,-1,17/7/2012 2:59,16/7/2012 20:59
1709,15239,4faf10b7e4b0c8d288702b0d,-360,51.039401,-114.080607,Garden,Calgary,CA,3:33:34,2012717,17/7/2012 3:33,Outdoors & Recreation,3,51.04521019,-114.0721947,8,3,-1,17/7/2012 3:33,16/7/2012 21:33
1710,15239,4ea24e90e5facb29c737f20b,-360,51.036833,-114.071503,Home (private),Calgary,CA,3:45:13,2012717,17/7/2012 3:45,Residence,3,51.04521019,-114.0721947,8,3,-1,17/7/2012 3:45,16/7/2012 21:45
7044,120284,4d5354f63d7354814a2c3c52,-360,51.047015,-113.973977,Home (private),Calgary,CA,5:04:58,2012717,17/7/2012 5:04,Residence,0,51.07113762,-113.9839832,4,0,-1,17/7/2012 5:04,16/7/2012 23:04
4497,41129,4f04e27f46909da700730bd7,-360,51.050316,-114.064562,Office,Calgary,CA,11:34:15,2012717,17/7/2012 11:34,Professional & Other Places,3,51.04521019,-114.0721947,5,3,-1,17/7/2012 11:34,17/7/2012 5:34
474,3629,4d8b5aacbc848cfa7566ee2b,-360,50.957571,-113.971673,Office,Calgary,CA,11:49:55,2012717,17/7/2012 11:49,Professional & Other Places,4,50.94184936,-113.9709723,6,3,0,17/7/2012 11:49,17/7/2012 5:49
6403,88398,4e29bf89d164223a696f109c,-360,50.99008,-113.961183,Office,Calgary,CA,11:53:15,2012717,17/7/2012 11:53,Professional & Other Places,4,50.94184936,-113.9709723,4,4,-1,17/7/2012 11:53,17/7/2012 5:53
475,3629,4b0586e9f964a520d17422e3,-360,51.045684,-114.065466,Monument / Landmark,Calgary,CA,12:34:43,2012717,17/7/2012 12:34,Professional & Other Places,3,51.04521019,-114.0721947,6,3,0,17/7/2012 12:34,17/7/2012 6:34
476,3629,4bef093ec80dc928c26627e3,-360,51.046466,-114.068985,Light Rail,Calgary,CA,12:40:35,2012717,17/7/2012 12:40,Travel & Transport,3,51.04521019,-114.0721947,6,3,0,17/7/2012 12:40,17/7/2012 6:40
477,3629,4b72d531f964a520dd8a2de3,-360,51.075023,-113.98176,Light Rail,Calgary,CA,12:59:31,2012717,17/7/2012 12:59,Travel & Transport,0,51.07113762,-113.9839832,6,3,0,17/7/2012 12:59,17/7/2012 6:59
478,3629,4babe70df964a520afd33ae3,-360,51.076839,-113.980218,Building,Calgary,CA,13:04:26,2012717,17/7/2012 13:04,Professional & Other Places,0,51.07113762,-113.9839832,6,3,0,17/7/2012 13:04,17/7/2012 7:04
479,3629,4e52bbfad1643fe9163f3131,-360,51.077975,-113.984349,Home (private),Calgary,CA,13:05:16,2012717,17/7/2012 13:05,Residence,0,51.07113762,-113.9839832,6,3,0,17/7/2012 13:05,17/7/2012 7:05
8991,234334,4b10089cf964a520c96723e3,-360,51.041215,-114.072452,Medical Center,Calgary,CA,13:36:37,2012717,17/7/2012 13:36,Professional & Other Places,3,51.04521019,-114.0721947,5,3,-1,17/7/2012 13:36,17/7/2012 7:36
4263,37039,4b463756f964a520591a26e3,-360,51.08204,-114.003453,Office,Calgary,CA,13:40:19,2012717,17/7/2012 13:40,Professional & Other Places,0,51.07113762,-113.9839832,6,0,-1,17/7/2012 13:40,17/7/2012 7:40
8043,175324,4b463756f964a520591a26e3,-360,51.08204,-114.003453,Office,Calgary,CA,14:19:59,2012717,17/7/2012 14:19,Professional & Other Places,0,51.07113762,-113.9839832,4,0,-1,17/7/2012 14:19,17/7/2012 8:19
5300,50019,4d5020e7c305b60cd517831e,-360,51.045634,-114.056722,City Hall,Calgary,CA,14:32:47,2012717,17/7/2012 14:32,Professional & Other Places,3,51.04521019,-114.0721947,5,3,-1,17/7/2012 14:32,17/7/2012 8:32
5301,50019,4b264781f964a520c47924e3,-360,51.045201,-114.056631,City Hall,Calgary,CA,14:32:58,2012717,17/7/2012 14:32,Professional & Other Places,3,51.04521019,-114.0721947,5,3,-1,17/7/2012 14:32,17/7/2012 8:32
4841,47946,4b0586f0f964a520e47622e3,-360,51.047708,-114.06714,Building,Calgary,CA,14:58:05,2012717,17/7/2012 14:58,Professional & Other Places,3,51.04521019,-114.0721947,5,3,-1,17/7/2012 14:58,17/7/2012 8:58
7845,170719,4cc1ea013d7fa1cd236e9b5f,-360,51.040379,-114.071074,Office,Calgary,CA,16:36:59,2012717,17/7/2012 16:36,Professional & Other Places,3,51.04521019,-114.0721947,1,3,-1,17/7/2012 16:36,17/7/2012 10:36
1706,15239,4b8c2b39f964a520f0c132e3,-360,51.041939,-114.089416,Coffee Shop,Calgary,CA,17:24:09,2012717,17/7/2012 17:24,Drink,3,51.04521019,-114.0721947,8,3,-1,17/7/2012 17:24,17/7/2012 11:24
1707,15239,4b67279df964a520373e2be3,-360,51.084709,-114.124732,Drugstore / Pharmacy,Calgary,CA,17:49:56,2012717,17/7/2012 17:49,Shop & Service,1,51.08435347,-114.1442215,8,3,-1,17/7/2012 17:49,17/7/2012 11:49
51,3302,4abe5ca5f964a520ff8c20e3,-360,51.131646,-114.01077,Airport,Calgary,CA,18:05:44,2012717,17/7/2012 18:05,Travel & Transport,6,51.13595686,-114.0478197,3,3,-1,17/7/2012 18:05,17/7/2012 12:05
5429,50196,4cae0f488c48a0933174712c,-360,51.04531,-114.067528,Chinese Restaurant,Calgary,CA,18:14:02,2012717,17/7/2012 18:14,Food,3,51.04521019,-114.0721947,5,3,2,17/7/2012 18:14,17/7/2012 12:14
8312,191116,4edbfaa84901c8be1f79ce81,-360,51.037912,-114.074623,Caf,Calgary,CA,18:15:49,2012717,17/7/2012 18:15,Drink,3,51.04521019,-114.0721947,3,3,-1,17/7/2012 18:15,17/7/2012 12:15
2884,21272,4b0c29c4f964a520213823e3,-360,51.04888,-114.080959,Coffee Shop,Calgary,CA,18:30:04,2012717,17/7/2012 18:30,Drink,3,51.04521019,-114.0721947,3,3,-1,17/7/2012 18:30,17/7/2012 12:30
3157,21588,4bf49dfb6a31d13a770b962e,-360,50.979188,-114.070075,Vietnamese Restaurant,Calgary,CA,18:46:00,2012717,17/7/2012 18:46,Food,2,50.9840273,-114.0676628,4,2,-1,17/7/2012 18:46,17/7/2012 12:46
6319,87831,4b04acc5f964a520165622e3,-360,51.084554,-114.15517,Mall,Calgary,CA,20:11:49,2012717,17/7/2012 20:11,Shop & Service,1,51.08435347,-114.1442215,5,1,-1,17/7/2012 20:11,17/7/2012 14:11
53,3302,4b0586edf964a520297622e3,-360,51.052399,-114.069484,Mall,Calgary,CA,20:28:14,2012717,17/7/2012 20:28,Shop & Service,3,51.04521019,-114.0721947,3,3,-1,17/7/2012 20:28,17/7/2012 14:28
481,3629,4bf5ae52d4cdb713f73084fe,-360,51.045927,-114.070272,Mall,Calgary,CA,21:23:50,2012717,17/7/2012 21:23,Shop & Service,3,51.04521019,-114.0721947,6,3,0,17/7/2012 21:23,17/7/2012 15:23
480,3629,4c9b77b1b8e9224b9dac563d,-360,51.046189,-114.067251,Mall,Calgary,CA,21:23:05,2012717,17/7/2012 21:23,Shop & Service,3,51.04521019,-114.0721947,6,3,0,17/7/2012 21:23,17/7/2012 15:23
482,3629,4b6c7040f964a520333a2ce3,-360,51.046118,-114.070014,Record Shop,Calgary,CA,21:31:31,2012717,17/7/2012 21:31,Shop & Service,3,51.04521019,-114.0721947,6,3,0,17/7/2012 21:31,17/7/2012 15:31
483,3629,4bef093ec80dc928c26627e3,-360,51.046466,-114.068985,Light Rail,Calgary,CA,21:46:46,2012717,17/7/2012 21:46,Travel & Transport,3,51.04521019,-114.0721947,6,3,0,17/7/2012 21:46,17/7/2012 15:46
484,3629,4d8b5aacbc848cfa7566ee2b,-360,50.957571,-113.971673,Office,Calgary,CA,22:35:26,2012717,17/7/2012 22:35,Professional & Other Places,4,50.94184936,-113.9709723,6,3,0,17/7/2012 22:35,17/7/2012 16:35
7043,120284,4d5354f63d7354814a2c3c52,-360,51.047015,-113.973977,Home (private),Calgary,CA,23:25:37,2012717,17/7/2012 23:25,Residence,0,51.07113762,-113.9839832,4,0,-1,17/7/2012 23:25,17/7/2012 17:25
1215,13767,4d851f0081fdb1f76d4f0bc0,-360,51.128603,-114.194991,Skating Rink,Calgary,CA,23:57:13,2012717,17/7/2012 23:57,Outdoors & Recreation,8,51.11557161,-114.1962583,7,1,-1,17/7/2012 23:57,17/7/2012 17:57
7273,133809,4b0586e9f964a520c37422e3,-360,51.045225,-114.030833,Zoo,Calgary,CA,0:29:15,2012718,18/7/2012 0:29,Arts & Entertainment,3,51.04521019,-114.0721947,6,3,-1,18/7/2012 0:29,17/7/2012 18:29
8268,188592,4ea8bb362c5b8d39c9e64a89,-360,51.043586,-114.078269,Bar,Calgary,CA,0:46:43,2012718,18/7/2012 0:46,Nightlife Spot,3,51.04521019,-114.0721947,4,3,7,18/7/2012 0:46,17/7/2012 18:46
55,3302,4b7a0f40f964a5203f212fe3,-360,51.037913,-114.09349,Pub,Calgary,CA,0:48:27,2012718,18/7/2012 0:48,Nightlife Spot,3,51.04521019,-114.0721947,3,3,-1,18/7/2012 0:48,17/7/2012 18:48
7045,120284,4b6304d2f964a520fb5d2ae3,-360,51.058623,-113.981676,Light Rail,Calgary,CA,12:26:25,2012718,18/7/2012 12:26,Travel & Transport,0,51.07113762,-113.9839832,4,0,-1,18/7/2012 12:26,18/7/2012 6:26
8426,204593,4abe5ca5f964a520ff8c20e3,-360,51.131646,-114.01077,Airport,Calgary,CA,13:03:21,2012718,18/7/2012 13:03,Travel & Transport,6,51.13595686,-114.0478197,5,0,-1,18/7/2012 13:03,18/7/2012 7:03
2885,21272,4f28978de4b0817afc6214a5,-360,51.048649,-114.078418,Caf,Calgary,CA,13:33:33,2012718,18/7/2012 13:33,Drink,3,51.04521019,-114.0721947,3,3,-1,18/7/2012 13:33,18/7/2012 7:33
5430,50196,4b705a8ff964a520c3142de3,-360,51.04873,-114.08097,Coffee Shop,Calgary,CA,14:39:25,2012718,18/7/2012 14:39,Drink,3,51.04521019,-114.0721947,5,3,2,18/7/2012 14:39,18/7/2012 8:39
1711,15239,4b8c2b39f964a520f0c132e3,-360,51.041939,-114.089416,Coffee Shop,Calgary,CA,15:18:24,2012718,18/7/2012 15:18,Drink,3,51.04521019,-114.0721947,8,3,-1,18/7/2012 15:18,18/7/2012 9:18
4842,47946,4b463756f964a520591a26e3,-360,51.08204,-114.003453,Office,Calgary,CA,15:32:03,2012718,18/7/2012 15:32,Professional & Other Places,0,51.07113762,-113.9839832,5,3,-1,18/7/2012 15:32,18/7/2012 9:32
1712,15239,4b463756f964a520591a26e3,-360,51.08204,-114.003453,Office,Calgary,CA,15:35:32,2012718,18/7/2012 15:35,Professional & Other Places,0,51.07113762,-113.9839832,8,3,-1,18/7/2012 15:35,18/7/2012 9:35
3158,21588,4b491e87f964a520b46626e3,-360,50.996022,-114.069341,Hardware Store,Calgary,CA,16:23:19,2012718,18/7/2012 16:23,Shop & Service,2,50.9840273,-114.0676628,4,2,-1,18/7/2012 16:23,18/7/2012 10:23
3159,21588,4b6c7c4af964a520ee3d2ce3,-360,50.980506,-114.041948,Furniture / Home Store,Calgary,CA,16:26:38,2012718,18/7/2012 16:26,Shop & Service,2,50.9840273,-114.0676628,4,2,-1,18/7/2012 16:26,18/7/2012 10:26
1713,15239,4b67279df964a520373e2be3,-360,51.084709,-114.124732,Drugstore / Pharmacy,Calgary,CA,16:28:56,2012718,18/7/2012 16:28,Shop & Service,1,51.08435347,-114.1442215,8,3,-1,18/7/2012 16:28,18/7/2012 10:28
2886,21272,4b4f7c27f964a520790827e3,-360,51.048504,-114.074819,Food Court,Calgary,CA,17:40:50,2012718,18/7/2012 17:40,Food,3,51.04521019,-114.0721947,3,3,-1,18/7/2012 17:40,18/7/2012 11:40
2887,21272,4f28978de4b0817afc6214a5,-360,51.048649,-114.078418,Caf,Calgary,CA,17:46:53,2012718,18/7/2012 17:46,Drink,3,51.04521019,-114.0721947,3,3,-1,18/7/2012 17:46,18/7/2012 11:46
5431,50196,4fa8142de4b0bbcd4bd32a0e,-360,51.048405,-114.075725,Chinese Restaurant,Calgary,CA,17:57:24,2012718,18/7/2012 17:57,Food,3,51.04521019,-114.0721947,5,3,2,18/7/2012 17:57,18/7/2012 11:57
56,3302,4b05ad3ff964a520d2e022e3,-360,51.037868,-114.083204,Vegetarian / Vegan Restaurant,Calgary,CA,18:56:39,2012718,18/7/2012 18:56,Food,3,51.04521019,-114.0721947,3,3,-1,18/7/2012 18:56,18/7/2012 12:56
485,3629,4bb408c10cbcef3b22a9582a,-360,51.076896,-113.980577,Smoke Shop,Calgary,CA,20:12:52,2012718,18/7/2012 20:12,Shop & Service,0,51.07113762,-113.9839832,6,3,0,18/7/2012 20:12,18/7/2012 14:12
486,3629,4b72d531f964a520dd8a2de3,-360,51.075023,-113.98176,Light Rail,Calgary,CA,20:13:02,2012718,18/7/2012 20:13,Travel & Transport,0,51.07113762,-113.9839832,6,3,0,18/7/2012 20:13,18/7/2012 14:13
4843,47946,4b463756f964a520591a26e3,-360,51.08204,-114.003453,Office,Calgary,CA,20:17:04,2012718,18/7/2012 20:17,Professional & Other Places,0,51.07113762,-113.9839832,5,3,-1,18/7/2012 20:17,18/7/2012 14:17
487,3629,4c9b77b1b8e9224b9dac563d,-360,51.046189,-114.067251,Mall,Calgary,CA,20:59:31,2012718,18/7/2012 20:59,Shop & Service,3,51.04521019,-114.0721947,6,3,0,18/7/2012 20:59,18/7/2012 14:59
488,3629,4b0586edf964a5202a7622e3,-360,51.046261,-114.0656,Department Store,Calgary,CA,21:01:11,2012718,18/7/2012 21:01,Shop & Service,3,51.04521019,-114.0721947,6,3,0,18/7/2012 21:01,18/7/2012 15:01
489,3629,4bf5ae52d4cdb713f73084fe,-360,51.045927,-114.070272,Mall,Calgary,CA,21:02:58,2012718,18/7/2012 21:02,Shop & Service,3,51.04521019,-114.0721947,6,3,0,18/7/2012 21:02,18/7/2012 15:02
490,3629,4b0586eef964a520527622e3,-360,51.045722,-114.069101,Mall,Calgary,CA,21:09:38,2012718,18/7/2012 21:09,Shop & Service,3,51.04521019,-114.0721947,6,3,0,18/7/2012 21:09,18/7/2012 15:09
491,3629,4b0586e9f964a520d17422e3,-360,51.045684,-114.065466,Monument / Landmark,Calgary,CA,21:20:10,2012718,18/7/2012 21:20,Professional & Other Places,3,51.04521019,-114.0721947,6,3,0,18/7/2012 21:20,18/7/2012 15:20
57,3302,4b0586edf964a5202c7622e3,-360,50.996634,-114.073963,Mall,Calgary,CA,21:41:10,2012718,18/7/2012 21:41,Shop & Service,2,50.9840273,-114.0676628,3,3,-1,18/7/2012 21:41,18/7/2012 15:41
492,3629,4bef093ec80dc928c26627e3,-360,51.046466,-114.068985,Light Rail,Calgary,CA,21:43:25,2012718,18/7/2012 21:43,Travel & Transport,3,51.04521019,-114.0721947,6,3,0,18/7/2012 21:43,18/7/2012 15:43
7046,120284,4d78e2d8db7c5481c2bf37f2,-360,51.049681,-114.080935,Office,Calgary,CA,22:07:34,2012718,18/7/2012 22:07,Professional & Other Places,3,51.04521019,-114.0721947,4,0,-1,18/7/2012 22:07,18/7/2012 16:07
2888,21272,4c600fd8cd522d7f1a3ccd3f,-360,51.049227,-114.079217,Building,Calgary,CA,22:19:54,2012718,18/7/2012 22:19,Professional & Other Places,3,51.04521019,-114.0721947,3,3,-1,18/7/2012 22:19,18/7/2012 16:19
2889,21272,4bbe36f9061fb713a8ebedce,-360,51.046898,-114.079885,Light Rail,Calgary,CA,22:27:40,2012718,18/7/2012 22:27,Travel & Transport,3,51.04521019,-114.0721947,3,3,-1,18/7/2012 22:27,18/7/2012 16:27
493,3629,4d8b5aacbc848cfa7566ee2b,-360,50.957571,-113.971673,Office,Calgary,CA,22:29:32,2012718,18/7/2012 22:29,Professional & Other Places,4,50.94184936,-113.9709723,6,3,0,18/7/2012 22:29,18/7/2012 16:29
9147,238329,4ba66d9af964a520715139e3,-360,50.933767,-113.960538,Hardware Store,Calgary,CA,22:34:26,2012718,18/7/2012 22:34,Shop & Service,4,50.94184936,-113.9709723,4,4,-1,18/7/2012 22:34,18/7/2012 16:34
8739,216506,4bb9575e98c7ef3bde0c3202,-360,50.904088,-114.068985,Drugstore / Pharmacy,Calgary,CA,22:46:10,2012718,18/7/2012 22:46,Shop & Service,5,50.90766896,-114.0744693,4,5,-1,18/7/2012 22:46,18/7/2012 16:46
1216,13767,4e3b203ad22d102e8522e69a,-360,51.077506,-114.173606,Park,Calgary,CA,22:54:52,2012718,18/7/2012 22:54,Outdoors & Recreation,1,51.08435347,-114.1442215,7,1,-1,18/7/2012 22:54,18/7/2012 16:54
4343,40760,4b181710f964a520c8cc23e3,-360,50.997989,-114.072914,Cosmetics Shop,Calgary,CA,23:20:55,2012718,18/7/2012 23:20,Shop & Service,2,50.9840273,-114.0676628,6,2,3,18/7/2012 23:20,18/7/2012 17:20
58,3302,4b26e358f964a520868224e3,-360,51.037746,-114.092669,American Restaurant,Calgary,CA,23:56:56,2012718,18/7/2012 23:56,Food,3,51.04521019,-114.0721947,3,3,-1,18/7/2012 23:56,18/7/2012 17:56
7846,170719,4b0336a9f964a520954d22e3,-360,51.032809,-114.071347,Coffee Shop,Calgary,CA,0:45:07,2012719,19/7/2012 0:45,Drink,3,51.04521019,-114.0721947,1,3,-1,19/7/2012 0:45,18/7/2012 18:45
6406,88398,4e29bf89d164223a696f109c,-360,50.99008,-113.961183,Office,Calgary,CA,12:59:51,2012720,20/7/2012 12:59,Professional & Other Places,4,50.94184936,-113.9709723,4,4,-1,20/7/2012 12:59,20/7/2012 6:59
4264,37039,4ba0df3cf964a520a38337e3,-360,51.080938,-114.025644,Coffee Shop,Calgary,CA,13:03:18,2012720,20/7/2012 13:03,Drink,0,51.07113762,-113.9839832,6,0,-1,20/7/2012 13:03,20/7/2012 7:03
4265,37039,4b463756f964a520591a26e3,-360,51.08204,-114.003453,Office,Calgary,CA,13:19:46,2012720,20/7/2012 13:19,Professional & Other Places,0,51.07113762,-113.9839832,6,0,-1,20/7/2012 13:19,20/7/2012 7:19
5432,50196,4b756669f964a5206a0a2ee3,-360,51.047405,-114.084914,Caf,Calgary,CA,13:40:30,2012720,20/7/2012 13:40,Drink,3,51.04521019,-114.0721947,5,3,2,20/7/2012 13:40,20/7/2012 7:40
2890,21272,4f28978de4b0817afc6214a5,-360,51.048649,-114.078418,Caf,Calgary,CA,13:55:21,2012720,20/7/2012 13:55,Drink,3,51.04521019,-114.0721947,3,3,-1,20/7/2012 13:55,20/7/2012 7:55
3161,21588,4fc3a6e3e4b0b469df9ae589,-360,50.983958,-114.072837,Office,Calgary,CA,14:10:57,2012720,20/7/2012 14:10,Professional & Other Places,2,50.9840273,-114.0676628,4,2,-1,20/7/2012 14:10,20/7/2012 8:10
8044,175324,4b463756f964a520591a26e3,-360,51.08204,-114.003453,Office,Calgary,CA,14:20:01,2012720,20/7/2012 14:20,Professional & Other Places,0,51.07113762,-113.9839832,4,0,-1,20/7/2012 14:20,20/7/2012 8:20
4848,47946,4b5f15f5f964a52050a529e3,-360,51.048143,-114.065361,Coffee Shop,Calgary,CA,14:44:40,2012720,20/7/2012 14:44,Drink,3,51.04521019,-114.0721947,5,3,-1,20/7/2012 14:44,20/7/2012 8:44
7047,120284,4d78e2d8db7c5481c2bf37f2,-360,51.049681,-114.080935,Office,Calgary,CA,15:02:10,2012720,20/7/2012 15:02,Professional & Other Places,3,51.04521019,-114.0721947,4,0,-1,20/7/2012 15:02,20/7/2012 9:02
3505,27335,4b0586e7f964a520f87322e3,-360,51.037895,-114.078547,Bar,Calgary,CA,23:25:12,2012720,20/7/2012 23:25,Nightlife Spot,3,51.04521019,-114.0721947,5,3,-1,20/7/2012 23:25,20/7/2012 17:25
8411,201143,4ce6b550f3bda143d76aade4,-360,50.932412,-113.969779,Salon / Barbershop,Calgary,CA,0:11:00,2012721,21/7/2012 0:11,Shop & Service,4,50.94184936,-113.9709723,6,4,-1,21/7/2012 0:11,20/7/2012 18:11
9149,238329,4b6244a1f964a5207f3f2ae3,-360,50.91682,-113.961363,Brewery,Calgary,CA,0:16:00,2012721,21/7/2012 0:16,Nightlife Spot,4,50.94184936,-113.9709723,4,4,-1,21/7/2012 0:16,20/7/2012 18:16
511,3629,4bb408c10cbcef3b22a9582a,-360,51.076896,-113.980577,Smoke Shop,Calgary,CA,0:19:51,2012721,21/7/2012 0:19,Shop & Service,0,51.07113762,-113.9839832,6,3,0,21/7/2012 0:19,20/7/2012 18:19
872,5554,4e84aa6861af43c992ec59eb,-360,51.00001,-114.075165,Pizza Place,Calgary,CA,0:21:03,2012721,21/7/2012 0:21,Food,2,50.9840273,-114.0676628,8,3,-1,21/7/2012 0:21,20/7/2012 18:21
512,3629,4babe70df964a520afd33ae3,-360,51.076839,-113.980218,Building,Calgary,CA,0:24:13,2012721,21/7/2012 0:24,Professional & Other Places,0,51.07113762,-113.9839832,6,3,0,21/7/2012 0:24,20/7/2012 18:24
4629,45495,4b00c675f964a5200f4122e3,-360,51.052797,-114.087487,Pub,Calgary,CA,0:24:50,2012721,21/7/2012 0:24,Nightlife Spot,3,51.04521019,-114.0721947,3,3,-1,21/7/2012 0:24,20/7/2012 18:24
513,3629,4e52bbfad1643fe9163f3131,-360,51.077975,-113.984349,Home (private),Calgary,CA,0:28:50,2012721,21/7/2012 0:28,Residence,0,51.07113762,-113.9839832,6,3,0,21/7/2012 0:28,20/7/2012 18:28
6598,109152,4abe5ca5f964a520ff8c20e3,-360,51.131646,-114.01077,Airport,Calgary,CA,0:39:05,2012721,21/7/2012 0:39,Travel & Transport,6,51.13595686,-114.0478197,4,6,-1,21/7/2012 0:39,20/7/2012 18:39
8270,188592,4b0586e9f964a520cf7422e3,-360,51.054884,-114.069929,Park,Calgary,CA,0:46:10,2012721,21/7/2012 0:46,Outdoors & Recreation,3,51.04521019,-114.0721947,4,3,7,21/7/2012 0:46,20/7/2012 18:46
4983,48512,4e31cfbdfa76634e16c54c16,-360,51.075306,-114.167317,Pet Store,Calgary,CA,0:47:48,2012721,21/7/2012 0:47,Shop & Service,1,51.08435347,-114.1442215,6,1,-1,21/7/2012 0:47,20/7/2012 18:47
9187,252848,4e8540df6c25709c5fa94cce,-360,51.037969,-114.069156,Southern / Soul Food Restaurant,Calgary,CA,0:52:44,2012721,21/7/2012 0:52,Food,3,51.04521019,-114.0721947,3,3,-1,21/7/2012 0:52,20/7/2012 18:52
6549,103388,4c008169df6c0f47188e8b22,-360,51.085386,-114.154113,Electronics Store,Calgary,CA,1:40:26,2012721,21/7/2012 1:40,Shop & Service,1,51.08435347,-114.1442215,5,1,-1,21/7/2012 1:40,20/7/2012 19:40
6550,103388,4c008169df6c0f47188e8b22,-360,51.085386,-114.154113,Electronics Store,Calgary,CA,22:31:19,2012721,21/7/2012 22:31,Shop & Service,1,51.08435347,-114.1442215,5,1,-1,21/7/2012 22:31,21/7/2012 16:31
6551,103388,4b04acc5f964a520165622e3,-360,51.084554,-114.15517,Mall,Calgary,CA,22:31:03,2012721,21/7/2012 22:31,Shop & Service,1,51.08435347,-114.1442215,5,1,-1,21/7/2012 22:31,21/7/2012 16:31
